Gene stable ID	GO term accession
ENSCHAG00000010571	GO:0008076
ENSCHAG00000010571	GO:0006813
ENSCHAG00000010571	GO:0005249
ENSCHAG00000010571	GO:0055085
ENSCHAG00000010571	GO:0006811
ENSCHAG00000010571	GO:0005216
ENSCHAG00000010571	GO:0016020
ENSCHAG00000010572	GO:0006886
ENSCHAG00000010572	GO:0005484
ENSCHAG00000010572	GO:0016192
ENSCHAG00000010572	GO:0016020
ENSCHAG00000010572	GO:0007340
ENSCHAG00000010572	GO:0030154
ENSCHAG00000010572	GO:0016021
ENSCHAG00000010573	
ENSCHAG00000010577	GO:0046872
ENSCHAG00000010577	GO:0005515
ENSCHAG00000010578	GO:0005515
ENSCHAG00000010579	GO:0006621
ENSCHAG00000010579	GO:0046923
ENSCHAG00000010579	GO:0016021
ENSCHAG00000010580	
ENSCHAG00000010581	
ENSCHAG00000010583	GO:0005160
ENSCHAG00000010583	GO:0048920
ENSCHAG00000010583	GO:0060218
ENSCHAG00000010583	GO:0048840
ENSCHAG00000010583	GO:0048919
ENSCHAG00000010583	GO:0035677
ENSCHAG00000010583	GO:0048922
ENSCHAG00000010583	GO:0005615
ENSCHAG00000010583	GO:0008083
ENSCHAG00000010584	GO:0016791
ENSCHAG00000010584	GO:0016311
ENSCHAG00000010584	GO:0004725
ENSCHAG00000010584	GO:0006470
ENSCHAG00000010584	GO:0005515
ENSCHAG00000010585	GO:0005515
ENSCHAG00000010585	
ENSCHAG00000010587	GO:0021772
ENSCHAG00000010587	GO:0016791
ENSCHAG00000010587	GO:0016311
ENSCHAG00000010587	GO:0004725
ENSCHAG00000010587	GO:0006470
ENSCHAG00000010587	GO:0005515
ENSCHAG00000010588	GO:0016409
ENSCHAG00000010589	
ENSCHAG00000010590	GO:0006886
ENSCHAG00000010590	GO:0016192
ENSCHAG00000010591	GO:0003700
ENSCHAG00000010591	GO:0006355
ENSCHAG00000010591	GO:0043565
ENSCHAG00000010592	GO:0005509
ENSCHAG00000010593	GO:0006355
ENSCHAG00000010593	GO:0005515
ENSCHAG00000010594	GO:0016055
ENSCHAG00000010594	GO:0035556
ENSCHAG00000010594	GO:0005515
ENSCHAG00000010595	GO:0034394
ENSCHAG00000010595	GO:0005911
ENSCHAG00000010595	GO:0016021
ENSCHAG00000010596	GO:0005515
ENSCHAG00000010597	GO:0000786
ENSCHAG00000010597	GO:0046982
ENSCHAG00000010597	GO:0003677
ENSCHAG00000010598	GO:0005242
ENSCHAG00000010598	GO:0006813
ENSCHAG00000010598	GO:0016021
ENSCHAG00000010599	
ENSCHAG00000010600	GO:0006956
ENSCHAG00000010600	GO:0004866
ENSCHAG00000010600	GO:0005615
ENSCHAG00000010600	GO:0005576
ENSCHAG00000010600	GO:0005515
ENSCHAG00000010601	
ENSCHAG00000010602	
ENSCHAG00000010603	GO:0043248
ENSCHAG00000010603	GO:0005783
ENSCHAG00000010604	GO:0014032
ENSCHAG00000010604	GO:0048709
ENSCHAG00000010604	GO:0048840
ENSCHAG00000010604	GO:0048839
ENSCHAG00000010604	GO:0050935
ENSCHAG00000010604	GO:0050768
ENSCHAG00000010604	GO:0010001
ENSCHAG00000010604	GO:0043473
ENSCHAG00000010604	GO:1904888
ENSCHAG00000010604	GO:0030318
ENSCHAG00000010604	GO:0050936
ENSCHAG00000010604	GO:0048752
ENSCHAG00000010604	GO:0048484
ENSCHAG00000010604	GO:0001755
ENSCHAG00000010604	GO:0048066
ENSCHAG00000010604	GO:0022011
ENSCHAG00000010604	GO:0014037
ENSCHAG00000010604	GO:0014044
ENSCHAG00000010604	GO:0010628
ENSCHAG00000010604	GO:0021772
ENSCHAG00000010604	GO:0050931
ENSCHAG00000010604	GO:0071600
ENSCHAG00000010605	GO:0046872
ENSCHAG00000010606	GO:0000278
ENSCHAG00000010606	GO:0000775
ENSCHAG00000010606	GO:0005634
ENSCHAG00000010607	
ENSCHAG00000010608	GO:0006468
ENSCHAG00000010608	GO:0004672
ENSCHAG00000010608	GO:0005524
ENSCHAG00000010609	GO:0008270
ENSCHAG00000010610	GO:0006516
ENSCHAG00000010610	GO:0005737
ENSCHAG00000010611	GO:0001604
ENSCHAG00000010611	GO:0097746
ENSCHAG00000010611	GO:0008217
ENSCHAG00000010611	GO:0007186
ENSCHAG00000010611	GO:0004930
ENSCHAG00000010611	GO:0016021
ENSCHAG00000010615	GO:0006412
ENSCHAG00000010615	GO:0005840
ENSCHAG00000010615	GO:0003735
ENSCHAG00000010616	
ENSCHAG00000010617	GO:0007368
ENSCHAG00000010617	GO:0030286
ENSCHAG00000010617	GO:0008569
ENSCHAG00000010617	GO:0007018
ENSCHAG00000010617	GO:0005524
ENSCHAG00000010617	
ENSCHAG00000010618	GO:0004190
ENSCHAG00000010618	GO:0004523
ENSCHAG00000010618	GO:0006508
ENSCHAG00000010618	GO:0015074
ENSCHAG00000010618	GO:0003676
ENSCHAG00000010620	
ENSCHAG00000010621	
ENSCHAG00000010623	GO:0032732
ENSCHAG00000010623	GO:0031410
ENSCHAG00000010623	GO:0015267
ENSCHAG00000010623	GO:0006812
ENSCHAG00000010625	GO:0003677
ENSCHAG00000010625	GO:0008270
ENSCHAG00000010625	GO:0005515
ENSCHAG00000010626	GO:0010960
ENSCHAG00000010626	GO:0005525
ENSCHAG00000010627	GO:0008234
ENSCHAG00000010627	GO:0006508
ENSCHAG00000010628	GO:0006355
ENSCHAG00000010629	GO:0005515
ENSCHAG00000010630	
ENSCHAG00000010631	
ENSCHAG00000010632	GO:0005665
ENSCHAG00000010632	GO:0003899
ENSCHAG00000010632	GO:0006351
ENSCHAG00000010632	GO:0005634
ENSCHAG00000010632	GO:0003677
ENSCHAG00000010633	
ENSCHAG00000010634	GO:0000976
ENSCHAG00000010634	GO:0006351
ENSCHAG00000010634	GO:0007507
ENSCHAG00000010634	GO:0030241
ENSCHAG00000010634	GO:0045944
ENSCHAG00000010634	GO:0060536
ENSCHAG00000010634	GO:0060349
ENSCHAG00000010634	GO:0055007
ENSCHAG00000010634	GO:0060914
ENSCHAG00000010634	GO:0036076
ENSCHAG00000010634	GO:0045667
ENSCHAG00000010634	GO:0055013
ENSCHAG00000010634	GO:0000977
ENSCHAG00000010634	GO:0046983
ENSCHAG00000010634	GO:0003677
ENSCHAG00000010635	GO:0007368
ENSCHAG00000010635	GO:0071910
ENSCHAG00000010635	GO:0030286
ENSCHAG00000010635	GO:0008569
ENSCHAG00000010635	GO:0007018
ENSCHAG00000010635	GO:0005524
ENSCHAG00000010635	GO:0005509
ENSCHAG00000010636	GO:0007286
ENSCHAG00000010636	GO:0016021
ENSCHAG00000010637	GO:0030246
ENSCHAG00000010637	GO:0001944
ENSCHAG00000010637	GO:0002040
ENSCHAG00000010638	
ENSCHAG00000010639	GO:0005634
ENSCHAG00000010639	GO:0003676
ENSCHAG00000010639	GO:0005515
ENSCHAG00000010640	GO:0008270
ENSCHAG00000010641	GO:0003682
ENSCHAG00000010641	GO:0006355
ENSCHAG00000010641	GO:0008270
ENSCHAG00000010641	GO:0043565
ENSCHAG00000010642	
ENSCHAG00000010643	GO:0008299
ENSCHAG00000010644	
ENSCHAG00000010645	GO:0005525
ENSCHAG00000010645	GO:0003924
ENSCHAG00000010646	GO:0046872
ENSCHAG00000010646	GO:0008270
ENSCHAG00000010646	GO:0005515
ENSCHAG00000010647	GO:0005515
ENSCHAG00000010648	
ENSCHAG00000010649	
ENSCHAG00000010650	GO:0008081
ENSCHAG00000010650	GO:0004114
ENSCHAG00000010650	GO:0007165
ENSCHAG00000010651	GO:0005546
ENSCHAG00000010651	GO:0000278
ENSCHAG00000010651	GO:0015031
ENSCHAG00000010651	GO:0035091
ENSCHAG00000010651	GO:0005515
ENSCHAG00000010652	GO:0007178
ENSCHAG00000010652	GO:0004675
ENSCHAG00000010652	GO:0016020
ENSCHAG00000010652	GO:0006468
ENSCHAG00000010652	GO:0004672
ENSCHAG00000010652	GO:0005524
ENSCHAG00000010653	GO:0005525
ENSCHAG00000010653	GO:0003924
ENSCHAG00000010654	GO:0009263
ENSCHAG00000010654	GO:0016491
ENSCHAG00000010654	GO:0055114
ENSCHAG00000010655	
ENSCHAG00000010655	GO:0070534
ENSCHAG00000010656	
ENSCHAG00000010657	GO:0071897
ENSCHAG00000010657	GO:0051103
ENSCHAG00000010657	GO:0003909
ENSCHAG00000010657	GO:0003910
ENSCHAG00000010657	GO:0097681
ENSCHAG00000010657	GO:0006310
ENSCHAG00000010657	GO:0006281
ENSCHAG00000010657	GO:0003677
ENSCHAG00000010657	GO:0008270
ENSCHAG00000010657	GO:0005524
ENSCHAG00000010658	GO:0004176
ENSCHAG00000010658	GO:0004222
ENSCHAG00000010658	GO:0016887
ENSCHAG00000010658	GO:0006508
ENSCHAG00000010658	GO:0008270
ENSCHAG00000010658	GO:0016020
ENSCHAG00000010658	GO:0016021
ENSCHAG00000010658	GO:0005524
ENSCHAG00000010659	
ENSCHAG00000010660	GO:0005891
ENSCHAG00000010660	GO:0005245
ENSCHAG00000010660	GO:0006816
ENSCHAG00000010660	GO:0070588
ENSCHAG00000010660	GO:0016020
ENSCHAG00000010660	GO:0016021
ENSCHAG00000010661	GO:0005515
ENSCHAG00000010662	GO:0003677
ENSCHAG00000010662	GO:0006355
ENSCHAG00000010663	GO:0006351
ENSCHAG00000010663	GO:0007010
ENSCHAG00000010663	GO:0030036
ENSCHAG00000010663	GO:0003779
ENSCHAG00000010666	GO:0032543
ENSCHAG00000010666	GO:0003735
ENSCHAG00000010667	GO:0006813
ENSCHAG00000010667	GO:0005249
ENSCHAG00000010667	GO:0055085
ENSCHAG00000010667	GO:0006811
ENSCHAG00000010667	GO:0005216
ENSCHAG00000010667	GO:0016020
ENSCHAG00000010668	GO:0007160
ENSCHAG00000010668	GO:0006508
ENSCHAG00000010668	GO:0004252
ENSCHAG00000010669	
ENSCHAG00000010670	GO:0031110
ENSCHAG00000010671	
ENSCHAG00000010672	GO:0006397
ENSCHAG00000010672	GO:0005634
ENSCHAG00000010672	GO:0003723
ENSCHAG00000010672	GO:0003676
ENSCHAG00000010673	GO:0005891
ENSCHAG00000010673	GO:0005245
ENSCHAG00000010673	GO:0006816
ENSCHAG00000010673	GO:0070588
ENSCHAG00000010673	GO:0016020
ENSCHAG00000010673	GO:0016021
ENSCHAG00000010674	
ENSCHAG00000010675	
ENSCHAG00000010676	GO:0008076
ENSCHAG00000010676	GO:0006813
ENSCHAG00000010676	GO:0005249
ENSCHAG00000010676	GO:0055085
ENSCHAG00000010676	GO:0006811
ENSCHAG00000010676	GO:0005216
ENSCHAG00000010676	GO:0016020
ENSCHAG00000010677	GO:0005164
ENSCHAG00000010677	GO:0016020
ENSCHAG00000010677	GO:0006955
ENSCHAG00000010677	GO:0005515
ENSCHAG00000010677	GO:2001238
ENSCHAG00000010678	GO:0008270
ENSCHAG00000010679	GO:0003899
ENSCHAG00000010679	GO:0006351
ENSCHAG00000010679	GO:0003677
ENSCHAG00000010679	GO:0008270
ENSCHAG00000010680	GO:0006865
ENSCHAG00000010680	GO:0022857
ENSCHAG00000010680	GO:0055085
ENSCHAG00000010680	GO:0016020
ENSCHAG00000010680	GO:0016021
ENSCHAG00000010681	GO:0015074
ENSCHAG00000010681	GO:0003676
ENSCHAG00000010682	GO:0017101
ENSCHAG00000010683	
ENSCHAG00000010684	GO:0031397
ENSCHAG00000010684	GO:0048741
ENSCHAG00000010684	GO:0036268
ENSCHAG00000010684	GO:0061061
ENSCHAG00000010684	GO:0005515
ENSCHAG00000010685	GO:0009450
ENSCHAG00000010685	GO:0009013
ENSCHAG00000010685	GO:0016620
ENSCHAG00000010685	GO:0016491
ENSCHAG00000010685	GO:0055114
ENSCHAG00000010686	GO:0046777
ENSCHAG00000010686	GO:0043560
ENSCHAG00000010686	GO:0043548
ENSCHAG00000010686	GO:0004713
ENSCHAG00000010686	GO:0007169
ENSCHAG00000010686	GO:0004714
ENSCHAG00000010686	GO:0016020
ENSCHAG00000010686	GO:0016021
ENSCHAG00000010686	GO:0006468
ENSCHAG00000010686	GO:0004672
ENSCHAG00000010686	GO:0005524
ENSCHAG00000010686	GO:0005515
ENSCHAG00000010686	GO:0007507
ENSCHAG00000010686	GO:0003007
ENSCHAG00000010686	GO:0043010
ENSCHAG00000010686	GO:0021522
ENSCHAG00000010686	GO:0008354
ENSCHAG00000010686	GO:0031101
ENSCHAG00000010686	GO:0043009
ENSCHAG00000010686	GO:0048752
ENSCHAG00000010686	GO:0031076
ENSCHAG00000010686	GO:0048009
ENSCHAG00000010686	GO:0005520
ENSCHAG00000010686	GO:0043027
ENSCHAG00000010687	GO:0005509
ENSCHAG00000010689	GO:0008270
ENSCHAG00000010689	GO:0005515
ENSCHAG00000010690	GO:0006468
ENSCHAG00000010690	GO:0004672
ENSCHAG00000010690	GO:0005524
ENSCHAG00000010691	
ENSCHAG00000010692	
ENSCHAG00000010693	GO:0005515
ENSCHAG00000010693	
ENSCHAG00000010694	GO:0005515
ENSCHAG00000010695	GO:0005509
ENSCHAG00000010696	GO:0034719
ENSCHAG00000010697	GO:0046983
ENSCHAG00000010697	GO:0003677
ENSCHAG00000010697	GO:0006355
ENSCHAG00000010700	GO:0017176
ENSCHAG00000010700	GO:0006506
ENSCHAG00000010700	GO:0016021
ENSCHAG00000010701	GO:0005515
ENSCHAG00000010703	GO:0004386
ENSCHAG00000010703	GO:0003676
ENSCHAG00000010703	GO:0005524
ENSCHAG00000010704	GO:0016021
ENSCHAG00000010705	GO:0007155
ENSCHAG00000010705	GO:0016021
ENSCHAG00000010706	
ENSCHAG00000010707	GO:0005515
ENSCHAG00000010708	
ENSCHAG00000010709	GO:0007264
ENSCHAG00000010709	GO:0005085
ENSCHAG00000010710	GO:0005515
ENSCHAG00000010710	GO:0070286
ENSCHAG00000010711	GO:0030513
ENSCHAG00000010711	GO:0008083
ENSCHAG00000010712	
ENSCHAG00000010713	GO:0046856
ENSCHAG00000010713	GO:0052866
ENSCHAG00000010713	GO:0016311
ENSCHAG00000010713	GO:0004725
ENSCHAG00000010714	GO:0047134
ENSCHAG00000010714	GO:0042769
ENSCHAG00000010714	GO:0061691
ENSCHAG00000010715	GO:0007626
ENSCHAG00000010715	GO:0004993
ENSCHAG00000010715	GO:0007631
ENSCHAG00000010715	GO:0005887
ENSCHAG00000010715	GO:0007186
ENSCHAG00000010715	GO:0004930
ENSCHAG00000010715	GO:0016021
ENSCHAG00000010716	GO:0043009
ENSCHAG00000010716	GO:0000184
ENSCHAG00000010716	GO:0005515
ENSCHAG00000010717	GO:0010181
ENSCHAG00000010717	GO:0016491
ENSCHAG00000010717	GO:0055114
ENSCHAG00000010718	GO:0035499
ENSCHAG00000010718	GO:0047730
ENSCHAG00000010718	GO:0016887
ENSCHAG00000010718	GO:0046872
ENSCHAG00000010718	GO:0005524
ENSCHAG00000010719	GO:0050290
ENSCHAG00000010721	GO:0048015
ENSCHAG00000010721	GO:0046854
ENSCHAG00000010721	GO:0016301
ENSCHAG00000010722	GO:0005515
ENSCHAG00000010724	GO:0005515
ENSCHAG00000010725	GO:0003951
ENSCHAG00000010725	GO:0016301
ENSCHAG00000010726	GO:0004941
ENSCHAG00000010726	GO:0002027
ENSCHAG00000010726	GO:0097746
ENSCHAG00000010726	GO:0007189
ENSCHAG00000010726	GO:0004935
ENSCHAG00000010726	GO:0006940
ENSCHAG00000010726	GO:0007186
ENSCHAG00000010726	GO:0004930
ENSCHAG00000010726	GO:0016021
ENSCHAG00000010727	GO:0016567
ENSCHAG00000010727	GO:0004842
ENSCHAG00000010728	GO:0004315
ENSCHAG00000010728	GO:0006633
ENSCHAG00000010728	GO:0016747
ENSCHAG00000010728	GO:0016746
ENSCHAG00000010729	GO:0005515
ENSCHAG00000010730	
ENSCHAG00000010731	GO:0000178
ENSCHAG00000010731	GO:0003723
ENSCHAG00000010732	
ENSCHAG00000010733	GO:0043547
ENSCHAG00000010733	GO:0005096
ENSCHAG00000010733	GO:0005515
ENSCHAG00000010734	
ENSCHAG00000010735	GO:0051056
ENSCHAG00000010735	GO:0030695
ENSCHAG00000010735	GO:0005096
ENSCHAG00000010735	GO:0005515
ENSCHAG00000010736	GO:0030240
ENSCHAG00000010736	GO:0006457
ENSCHAG00000010736	GO:0051082
ENSCHAG00000010736	GO:0005524
ENSCHAG00000010737	
ENSCHAG00000010738	GO:0016874
ENSCHAG00000010739	GO:0008146
ENSCHAG00000010740	GO:0005515
ENSCHAG00000010742	GO:0015934
ENSCHAG00000010742	GO:0006412
ENSCHAG00000010742	GO:0005840
ENSCHAG00000010742	GO:0003735
ENSCHAG00000010743	GO:0005509
ENSCHAG00000010744	
ENSCHAG00000010745	
ENSCHAG00000010746	GO:0072383
ENSCHAG00000010746	GO:0007018
ENSCHAG00000010746	GO:0003777
ENSCHAG00000010746	GO:0008017
ENSCHAG00000010746	GO:0005524
ENSCHAG00000010747	
ENSCHAG00000010748	
ENSCHAG00000010749	GO:0006694
ENSCHAG00000010749	GO:0034651
ENSCHAG00000010749	GO:0051537
ENSCHAG00000010749	GO:0051536
ENSCHAG00000010749	GO:0009055
ENSCHAG00000010750	GO:0001533
ENSCHAG00000010750	GO:0008544
ENSCHAG00000010750	GO:0019215
ENSCHAG00000010750	GO:0045104
ENSCHAG00000010750	GO:0005856
ENSCHAG00000010750	GO:0005198
ENSCHAG00000010750	GO:0005515
ENSCHAG00000010751	GO:0006468
ENSCHAG00000010751	GO:0004672
ENSCHAG00000010751	GO:0005524
ENSCHAG00000010752	GO:1900111
ENSCHAG00000010752	GO:0005515
ENSCHAG00000010753	GO:0005742
ENSCHAG00000010753	GO:0006605
ENSCHAG00000010753	GO:0006886
ENSCHAG00000010755	GO:0005887
ENSCHAG00000010755	GO:0007165
ENSCHAG00000010755	GO:0016020
ENSCHAG00000010755	GO:0008154
ENSCHAG00000010756	GO:0050684
ENSCHAG00000010756	GO:0005739
ENSCHAG00000010756	GO:0005515
ENSCHAG00000010757	
ENSCHAG00000010758	
ENSCHAG00000010759	GO:0008146
ENSCHAG00000010759	GO:0016021
ENSCHAG00000010760	
ENSCHAG00000010761	GO:0000226
ENSCHAG00000010761	GO:0001840
ENSCHAG00000010761	GO:0021915
ENSCHAG00000010761	GO:0031114
ENSCHAG00000010761	GO:0007399
ENSCHAG00000010761	GO:0005874
ENSCHAG00000010761	GO:0008017
ENSCHAG00000010762	GO:0016491
ENSCHAG00000010762	GO:0055114
ENSCHAG00000010763	GO:0006351
ENSCHAG00000010763	GO:0007010
ENSCHAG00000010763	GO:0030036
ENSCHAG00000010763	GO:0003779
ENSCHAG00000010764	GO:0005254
ENSCHAG00000010764	GO:0007605
ENSCHAG00000010764	GO:0006749
ENSCHAG00000010764	GO:0005515
ENSCHAG00000010766	GO:0005886
ENSCHAG00000010766	GO:0048545
ENSCHAG00000010766	GO:0007165
ENSCHAG00000010766	GO:0003707
ENSCHAG00000010766	GO:0005496
ENSCHAG00000010766	GO:0000187
ENSCHAG00000010766	GO:0001556
ENSCHAG00000010766	GO:0007193
ENSCHAG00000010766	GO:0043401
ENSCHAG00000010766	GO:0016021
ENSCHAG00000010767	GO:0009612
ENSCHAG00000010767	GO:0005164
ENSCHAG00000010767	GO:0016020
ENSCHAG00000010767	GO:0006955
ENSCHAG00000010767	GO:0005515
ENSCHAG00000010768	
ENSCHAG00000010769	GO:0005515
ENSCHAG00000010771	GO:0005515
ENSCHAG00000010773	GO:0007165
ENSCHAG00000010775	GO:0004222
ENSCHAG00000010775	GO:0008237
ENSCHAG00000010775	GO:0006508
ENSCHAG00000010775	GO:0008270
ENSCHAG00000010777	GO:0031110
ENSCHAG00000010778	
ENSCHAG00000010779	GO:0031105
ENSCHAG00000010779	GO:0005525
ENSCHAG00000010780	
ENSCHAG00000010782	GO:0008203
ENSCHAG00000010782	GO:0016298
ENSCHAG00000010782	GO:0016042
ENSCHAG00000010782	GO:0016787
ENSCHAG00000010784	GO:0016021
ENSCHAG00000010785	GO:0007165
ENSCHAG00000010789	GO:0031063
ENSCHAG00000010789	GO:0005634
ENSCHAG00000010789	GO:0003700
ENSCHAG00000010789	GO:0003677
ENSCHAG00000010789	GO:0006355
ENSCHAG00000010789	GO:0006357
ENSCHAG00000010790	GO:0000027
ENSCHAG00000010790	GO:0042254
ENSCHAG00000010791	GO:0004957
ENSCHAG00000010791	GO:0004955
ENSCHAG00000010791	GO:0007186
ENSCHAG00000010791	GO:0004930
ENSCHAG00000010791	GO:0016021
ENSCHAG00000010792	GO:0006457
ENSCHAG00000010792	GO:0051082
ENSCHAG00000010792	GO:0005524
ENSCHAG00000010795	GO:0003723
ENSCHAG00000010795	GO:0003676
ENSCHAG00000010797	GO:0002040
ENSCHAG00000010797	GO:0005515
ENSCHAG00000010798	GO:0005515
ENSCHAG00000010799	GO:0043666
ENSCHAG00000010799	GO:0019903
ENSCHAG00000010800	GO:0005515
ENSCHAG00000010801	GO:0005452
ENSCHAG00000010801	GO:0008509
ENSCHAG00000010801	GO:0006820
ENSCHAG00000010801	GO:0016020
ENSCHAG00000010801	GO:0016021
ENSCHAG00000010802	GO:0004983
ENSCHAG00000010802	GO:0007186
ENSCHAG00000010802	GO:0004930
ENSCHAG00000010802	GO:0016021
ENSCHAG00000010803	GO:0003723
ENSCHAG00000010803	GO:0006355
ENSCHAG00000010803	GO:0003676
ENSCHAG00000010804	GO:0003676
ENSCHAG00000010805	GO:0004602
ENSCHAG00000010805	GO:0006979
ENSCHAG00000010805	GO:0055114
ENSCHAG00000010807	GO:0007160
ENSCHAG00000010808	
ENSCHAG00000010809	GO:0051015
ENSCHAG00000010810	GO:0005085
ENSCHAG00000010811	GO:0006887
ENSCHAG00000010811	GO:0006886
ENSCHAG00000010811	GO:0016020
ENSCHAG00000010811	GO:0005515
ENSCHAG00000010812	GO:0016705
ENSCHAG00000010812	GO:0005506
ENSCHAG00000010812	GO:0020037
ENSCHAG00000010812	GO:0055114
ENSCHAG00000010813	GO:0005544
ENSCHAG00000010813	GO:0005509
ENSCHAG00000010813	GO:0001778
ENSCHAG00000010814	GO:0007205
ENSCHAG00000010814	GO:0004143
ENSCHAG00000010814	GO:0003951
ENSCHAG00000010814	GO:0016301
ENSCHAG00000010814	GO:0035556
ENSCHAG00000010814	GO:0007165
ENSCHAG00000010814	GO:0005515
ENSCHAG00000010815	GO:0005452
ENSCHAG00000010815	GO:0008509
ENSCHAG00000010815	GO:0006820
ENSCHAG00000010815	GO:0030218
ENSCHAG00000010815	GO:0035162
ENSCHAG00000010815	GO:0016020
ENSCHAG00000010815	GO:0016021
ENSCHAG00000010817	GO:0016706
ENSCHAG00000010817	GO:0008168
ENSCHAG00000010817	GO:0055114
ENSCHAG00000010819	GO:0071526
ENSCHAG00000010819	GO:0017154
ENSCHAG00000010819	GO:0007165
ENSCHAG00000010819	GO:0005515
ENSCHAG00000010820	
ENSCHAG00000010821	GO:0006457
ENSCHAG00000010821	GO:0051082
ENSCHAG00000010822	GO:0001756
ENSCHAG00000010822	GO:0007417
ENSCHAG00000010822	GO:0008283
ENSCHAG00000010822	GO:0043009
ENSCHAG00000010822	
ENSCHAG00000010823	GO:0005515
ENSCHAG00000010824	GO:0016021
ENSCHAG00000010825	
ENSCHAG00000010826	GO:0006508
ENSCHAG00000010826	GO:0004252
ENSCHAG00000010827	GO:0045892
ENSCHAG00000010827	GO:0046872
ENSCHAG00000010827	GO:0003700
ENSCHAG00000010827	GO:0003676
ENSCHAG00000010828	GO:0006420
ENSCHAG00000010828	GO:0004814
ENSCHAG00000010828	GO:0048854
ENSCHAG00000010828	GO:0006418
ENSCHAG00000010828	GO:0004812
ENSCHAG00000010828	GO:0000166
ENSCHAG00000010828	GO:0005737
ENSCHAG00000010828	GO:0005524
ENSCHAG00000010829	GO:0010468
ENSCHAG00000010829	GO:0005634
ENSCHAG00000010830	
ENSCHAG00000010831	GO:0003700
ENSCHAG00000010831	GO:0003677
ENSCHAG00000010831	GO:0006355
ENSCHAG00000010831	GO:0006357
ENSCHAG00000010832	GO:0007281
ENSCHAG00000010832	GO:0005515
ENSCHAG00000010833	GO:0008270
ENSCHAG00000010834	GO:0004862
ENSCHAG00000010834	GO:0006469
ENSCHAG00000010836	GO:0006309
ENSCHAG00000010836	GO:0004536
ENSCHAG00000010836	GO:0006915
ENSCHAG00000010836	GO:0005737
ENSCHAG00000010836	GO:0005634
ENSCHAG00000010836	GO:0016787
ENSCHAG00000010837	GO:0005515
ENSCHAG00000010838	
ENSCHAG00000010840	GO:0070652
ENSCHAG00000010840	GO:0051225
ENSCHAG00000010841	GO:0031018
ENSCHAG00000010841	GO:0061386
ENSCHAG00000010841	GO:0045879
ENSCHAG00000010841	GO:0000981
ENSCHAG00000010842	GO:0005031
ENSCHAG00000010842	GO:0033209
ENSCHAG00000010842	GO:0005887
ENSCHAG00000010842	GO:0005515
ENSCHAG00000010844	GO:0033555
ENSCHAG00000010844	GO:0003690
ENSCHAG00000010844	GO:0005667
ENSCHAG00000010844	GO:0003700
ENSCHAG00000010844	GO:0003677
ENSCHAG00000010844	GO:0006355
ENSCHAG00000010844	GO:0006357
ENSCHAG00000010845	GO:0055085
ENSCHAG00000010845	GO:0005509
ENSCHAG00000010846	GO:0005856
ENSCHAG00000010846	GO:0030036
ENSCHAG00000010847	GO:0009953
ENSCHAG00000010847	GO:0007498
ENSCHAG00000010847	GO:0008270
ENSCHAG00000010849	GO:0001934
ENSCHAG00000010849	GO:0005157
ENSCHAG00000010849	GO:0014005
ENSCHAG00000010849	GO:0008284
ENSCHAG00000010849	GO:0005615
ENSCHAG00000010850	GO:0055085
ENSCHAG00000010851	
ENSCHAG00000010852	GO:0000166
ENSCHAG00000010853	GO:0016020
ENSCHAG00000010854	GO:0005515
ENSCHAG00000010855	
ENSCHAG00000010856	GO:0003700
ENSCHAG00000010856	GO:0006355
ENSCHAG00000010856	GO:0008270
ENSCHAG00000010856	GO:0043565
ENSCHAG00000010856	GO:0007283
ENSCHAG00000010856	GO:0000981
ENSCHAG00000010856	GO:0001556
ENSCHAG00000010856	GO:0003707
ENSCHAG00000010856	GO:0004879
ENSCHAG00000010856	GO:0005497
ENSCHAG00000010856	GO:0008049
ENSCHAG00000010856	GO:0008584
ENSCHAG00000010857	
ENSCHAG00000010858	
ENSCHAG00000010859	GO:0003730
ENSCHAG00000010859	GO:0010468
ENSCHAG00000010859	GO:0003723
ENSCHAG00000010859	GO:0006355
ENSCHAG00000010859	GO:0003676
ENSCHAG00000010860	
ENSCHAG00000010861	GO:0030215
ENSCHAG00000010861	GO:0005515
ENSCHAG00000010864	GO:0031554
ENSCHAG00000010864	
ENSCHAG00000010865	GO:0003678
ENSCHAG00000010865	GO:0006260
ENSCHAG00000010865	GO:0042555
ENSCHAG00000010865	GO:0006270
ENSCHAG00000010865	GO:0032508
ENSCHAG00000010865	GO:0003677
ENSCHAG00000010865	GO:0005524
ENSCHAG00000010865	GO:0003682
ENSCHAG00000010865	GO:0001878
ENSCHAG00000010867	GO:0016012
ENSCHAG00000010867	GO:0016020
ENSCHAG00000010867	GO:0005509
ENSCHAG00000010868	GO:0007186
ENSCHAG00000010868	GO:0004930
ENSCHAG00000010868	GO:0016021
ENSCHAG00000010869	
ENSCHAG00000010870	
ENSCHAG00000010871	GO:0006515
ENSCHAG00000010871	GO:0004176
ENSCHAG00000010871	GO:0030163
ENSCHAG00000010871	GO:0016887
ENSCHAG00000010871	GO:0006508
ENSCHAG00000010871	GO:0004252
ENSCHAG00000010871	GO:0005524
ENSCHAG00000010872	GO:0005887
ENSCHAG00000010872	GO:0007165
ENSCHAG00000010872	GO:0016020
ENSCHAG00000010873	GO:0030133
ENSCHAG00000010873	GO:0007399
ENSCHAG00000010874	
ENSCHAG00000010875	GO:0008381
ENSCHAG00000010875	GO:0016021
